ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49904X","Industrial & refractory machinery mechanics",2016,"2016","01000US","United States","true","true",8207,2221.4408789057757,55179.11526745461,6344.064023814406,85,"industrial-refractory-machinery-mechanics","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492098","Security & fire alarm systems installers",2016,"2016","01000US","United States","true","true",549,575.2085984576158,55596.83424408014,45980.92304611705,6,"security-fire-alarm-systems-installers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5191XX","Miscellaneous production workers, including semiconductor processors",2016,"2016","01000US","United States","true","true",22762,3691.481147490557,36034.54265881733,4431.220379259424,207,"miscellaneous-production-workers-including-semiconductor-processors","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252050","Special education teachers",2016,"2016","01000US","United States","true","true",4391,1625.8178501028483,44220.53928490094,7987.081719241251,48,"special-education-teachers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49209X","Electrical & electronics repairers, transportation equipment, & industrial & utility",2016,"2016","01000US","United States","true","true",769,680.7507288591642,65499.7711313394,33713.69486311074,5,"electrical-electronics-repairers-transportation-equipment-industrial-utility","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112031","Public relations & fundraising managers",2016,"2016","01000US","United States","true","true",2159,1140.4104734214718,95721.60676239,23554.59924805849,21,"public-relations-fundraising-managers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493011","Aircraft mechanics & service technicians",2016,"2016","01000US","United States","true","true",9664,2410.0518266097456,64191.018936258275,8533.712130173311,97,"aircraft-mechanics-service-technicians","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273020","News analysts, reporters & correspondents",2016,"2016","01000US","United States","true","true",914,742.1448003338232,46198.59409190372,25090.14602886809,11,"news-analysts-reporters-correspondents","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273010","Announcers",2016,"2016","01000US","United States","true","true",774,682.9597375417917,49871.505167958654,34367.00629399118,6,"announcers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","253000","Other teachers & instructors",2016,"2016","01000US","United States","true","true",17661,3254.13438785089,30549.472170318782,7046.312537229639,185,"other-teachers-instructors","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493021","Automotive body & related repairers",2016,"2016","01000US","United States","true","true",1940,1081.06033793342,43835.06443298969,12597.851063269249,22,"automotive-body-related-repairers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532020","Air traffic controllers & airfield operations specialists",2016,"2016","01000US","United States","true","true",657,629.2379182991879,76724.83713850837,46942.65220838677,9,"air-traffic-controllers-airfield-operations-specialists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112020","Marketing & sales managers",2016,"2016","01000US","United States","true","true",23267,3731.923266647143,116143.76451626768,16812.225229674066,229,"marketing-sales-managers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499044","Millwrights",2016,"2016","01000US","United States","true","true",1111,818.2006442944415,73144.90279027903,21934.664043303215,17,"millwrights","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272040","Musicians, singers, & related workers",2016,"2016","01000US","United States","true","true",2010,1100.3796785753614,41550.022885572136,19061.8399451904,18,"musicians-singers-related-workers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493023","Automotive service technicians & mechanics",2016,"2016","01000US","United States","true","true",13268,2822.3860825678153,41413.029017184206,4973.540115741883,126,"automotive-service-technicians-mechanics","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254010","Archivists, curators, & museum technicians",2016,"2016","01000US","United States","true","true",1492,948.1182635378768,55838.00134048257,30814.752104680218,16,"archivists-curators-museum-technicians","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112011","Advertising & promotions managers",2016,"2016","01000US","United States","true","true",1524,958.2272360581755,69955.30118110236,16133.650025954692,14,"advertising-promotions-managers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499043","Maintenance workers, machinery",2016,"2016","01000US","United States","true","true",329,445.2986693522054,47892.58662613982,32373.541640167485,5,"maintenance-workers-machinery","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493031","Bus & truck mechanics & diesel engine specialists",2016,"2016","01000US","United States","true","true",7021,2055.034044191073,41583.62070930067,5905.200634081129,59,"bus-truck-mechanics-diesel-engine-specialists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254021","Librarians",2016,"2016","01000US","United States","true","true",3606,1473.5128750725605,44869.85579589573,10616.007265680366,37,"librarians","Washington","04000US53","washington"
"550000","Military specific occupations","550000","Military specific occupations","550000","Military specific occupations","559830","Military, rank not specified",2016,"2016","01000US","United States","true","true",8110,2208.306078393415,42009.42577065351,6032.60198712289,97,"military-rank-not-specified","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493040","Heavy vehicle & mobile equipment service technicians & mechanics",2016,"2016","01000US","United States","true","true",3990,1549.8962298426136,47504.407518796994,11519.9775483516,48,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272020","Athletes, coaches, umpires, & related workers",2016,"2016","01000US","United States","true","true",6102,1916.0872280228475,45711.78711897739,26846.95278535818,63,"athletes-coaches-umpires-related-workers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","531000","Supervisors of transportation & material moving workers",2016,"2016","01000US","United States","true","true",6230,1936.0425232355908,73821.54253611556,22974.118137877573,63,"supervisors-of-transportation-material-moving-workers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493050","Small engine mechanics",2016,"2016","01000US","United States","true","true",457,524.8113960033714,18464.65645514223,14853.503792070975,7,"small-engine-mechanics","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272012","Producers & directors",2016,"2016","01000US","United States","true","true",2216,1155.356627011303,55900.675090252706,19873.21793849005,21,"producers-directors","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2016,"2016","01000US","United States","true","true",23501,3750.5107902725454,164995.82996468234,21783.7998263367,258,"chief-executives-legislators","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254031","Library technicians",2016,"2016","01000US","United States","true","true",902,737.2581758310789,21626.39024390244,17924.940998459697,9,"library-technicians","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2016,"2016","01000US","United States","true","true",1083,807.8278661213964,29358.400738688826,8500.194493159313,13,"miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","259041","Teacher assistants",2016,"2016","01000US","United States","true","true",27072,4023.225438846333,18288.062352245863,2142.389664291615,271,"teacher-assistants","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271020","Designers",2016,"2016","01000US","United States","true","true",21239,3566.660511486049,61467.84085879749,11617.506286926668,198,"designers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532010","Aircraft pilots & flight engineers",2016,"2016","01000US","United States","true","true",7024,2055.4721230224372,148767.58584851937,34858.56196220104,80,"aircraft-pilots-flight-engineers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499010","Control & valve installers & repairers",2016,"2016","01000US","United States","true","true",477,536.1706671065384,69796.06289308176,35254.71605848924,5,"control-valve-installers-repairers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499031","Home appliance repairers",2016,"2016","01000US","United States","true","true",775,683.4006816477319,49217.09806451613,12624.5768114323,6,"home-appliance-repairers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499021","Heating, air conditioning, & refrigeration mechanics & installers",2016,"2016","01000US","United States","true","true",5664,1846.159484039045,62148.572916666664,13332.733827855654,61,"heating-air-conditioning-refrigeration-mechanics-installers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271010","Artists & related workers",2016,"2016","01000US","United States","true","true",3891,1530.570043923036,57682.847597018765,23869.1743932757,40,"artists-related-workers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536061","Transportation attendants, except flight attendants",2016,"2016","01000US","United States","true","true",445,517.8761846244903,29088.27415730337,14541.628300613203,7,"transportation-attendants-except-flight-attendants","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433099","Other financial clerks (Legacy)",2015,"2015","01000US","United States","true","true",3146,1376.4023112630757,71469.56293706293,36384.43476756217,28,"other-financial-clerks","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532031","Flight attendants",2015,"2015","01000US","United States","true","true",4252,1599.8867277355985,48519.67238946378,8464.779766164462,42,"flight-attendants","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518021","Stationary engineers & boiler operators",2015,"2015","01000US","United States","true","true",1253,868.8947769387831,50528.27454110136,18998.179492703905,16,"stationary-engineers-boiler-operators","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352010","Cooks",2015,"2015","01000US","United States","true","true",48195,5350.027174311072,19687.1860151468,2254.0896764566296,373,"cooks","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","252050","Special education teachers",2015,"2015","01000US","United States","true","true",3220,1392.4802940963434,44120.97950310559,10149.59088010754,38,"special-education-teachers","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434031","Court, municipal, & license clerks",2015,"2015","01000US","United States","true","true",2364,1193.2781036521123,39847.80922165821,6579.191330264667,23,"court-municipal-license-clerks","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","171010","Architects, except naval",2015,"2015","01000US","United States","true","true",6092,1914.4778408986092,86214.5507222587,27194.088999381922,61,"architects-except-naval","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132082","Tax preparers",2015,"2015","01000US","United States","true","true",2376,1196.3007009682578,38325.15025252525,14198.052182376921,24,"tax-preparers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291131","Veterinarians",2015,"2015","01000US","United States","true","true",2457,1216.5062425774372,67395.01058201058,19286.702595196137,23,"veterinarians","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514030","Machine tool cutting setters, operators, & tenders, metal & plastic",2015,"2015","01000US","United States","true","true",2745,1285.771586688678,40201.825500910745,10949.09990407196,23,"machine-tool-cutting-setters-operators-tenders-metal-plastic","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434041","Credit authorizers, checkers, & clerks",2015,"2015","01000US","United States","true","true",794,691.7232129514207,40192.55415617128,15227.56878694957,8,"credit-authorizers-checkers-clerks","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352021","Food preparation workers",2015,"2015","01000US","United States","true","true",29279,4182.17820374947,14504.259640015029,1515.891481745775,236,"food-preparation-workers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192040","Environmental scientists & geoscientists",2015,"2015","01000US","United States","true","true",2121,1130.3277635380948,71044.37953795379,25411.027486877883,26,"environmental-scientists-geoscientists","Washington","04000US53","washington"
"550000","Military specific occupations","550000","Military specific occupations","550000","Military specific occupations","559830","Military, rank not specified",2015,"2015","01000US","United States","true","true",9915,2440.970977318854,40036.90791729702,6592.218764338773,130,"military-rank-not-specified","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","253000","Other teachers & instructors",2015,"2015","01000US","United States","true","true",20262,3483.9192684423347,25050.4115092291,4180.101880115482,189,"other-teachers-instructors","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434051","Customer service representatives",2015,"2015","01000US","United States","true","true",57648,5842.651095490649,32408.855710519012,3210.8298153703827,528,"customer-service-representatives","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113011","Administrative services managers (Legacy)",2015,"2015","01000US","United States","true","true",5529,1824.0262868235734,68462.71857478749,13894.483533149441,45,"administrative-services-managers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353011","Bartenders",2015,"2015","01000US","United States","true","true",10643,2528.7148492970946,29876.248708071034,3669.7573066272416,70,"bartenders","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291141","Registered nurses",2015,"2015","01000US","United States","true","true",59030,5910.999370444559,64597.309961036764,3077.041562622006,617,"registered-nurses","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2015,"2015","01000US","United States","true","true",13590,2856.1525678984185,20104.784400294335,3521.1755313292506,112,"packers-packagers-hand","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434061","Eligibility interviewers, government programs",2015,"2015","01000US","United States","true","true",1251,868.2013137029102,44365.28057553957,8768.180066710733,13,"eligibility-interviewers-government-programs","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131030","Claims adjusters, appraisers, examiners, & investigators",2015,"2015","01000US","United States","true","true",4476,1641.4315336604022,51856.52770330652,8308.39731220772,44,"claims-adjusters-appraisers-examiners-investigators","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","171020","Surveyors, cartographers, & photogrammetrists",2015,"2015","01000US","United States","true","true",653,627.318422714359,68077.67228177641,20552.827896313323,9,"surveyors-cartographers-photogrammetrists","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353021","Combined food preparation & serving workers, including fast food",2015,"2015","01000US","United States","true","true",8614,2275.648649615147,15613.139308103087,3073.2765568213104,79,"combined-food-preparation-serving-workers-including-fast-food","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514010","Computer control programmers & operators",2015,"2015","01000US","United States","true","true",1436,930.1580106069026,79125.23676880224,58252.557956631426,15,"computer-control-programmers-operators","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434071","File clerks",2015,"2015","01000US","United States","true","true",6154,1924.1770189202687,28265.791030224245,6659.335551717009,63,"file-clerks","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519120","Painting workers",2015,"2015","01000US","United States","true","true",2930,1328.3550813724962,37293.32559726963,11981.062751541345,27,"painting-workers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","192099","Other Physical Scientists",2015,"2015","01000US","United States","true","true",5417,1805.4882037363375,81159.20177219863,19564.443862663138,64,"other-physical-scientists","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","518010","Power plant operators, distributors, & dispatchers",2015,"2015","01000US","United States","true","true",1194,848.1989461174943,137558.91457286433,27132.482331778214,11,"power-plant-operators-distributors-dispatchers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353022","Counter attendants, cafeteria, food concession, & coffee shop",2015,"2015","01000US","United States","true","true",2809,1300.6614601766541,11270.47597009612,4847.527266075355,23,"counter-attendants-cafeteria-food-concession-coffee-shop","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434081","Hotel, motel, & resort desk clerks",2015,"2015","01000US","United States","true","true",2434,1210.8032470674025,18141.062448644207,8208.629164067332,20,"hotel-motel-resort-desk-clerks","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254010","Archivists, curators, & museum technicians",2015,"2015","01000US","United States","true","true",999,775.8740824933128,35679.076076076075,24128.02434250931,15,"archivists-curators-museum-technicians","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132099","Other financial specialists (Legacy)",2015,"2015","01000US","United States","true","true",1132,825.8913004478179,57630.174911660775,12382.76444109527,13,"other-financial-specialists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2015,"2015","01000US","United States","true","true",3833,1519.1121500356276,64562.87816331855,12233.835239349433,35,"training-development-specialists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119121","Natural sciences managers",2015,"2015","01000US","United States","true","true",884,729.8645354439639,110003.12104072399,53084.709275554655,9,"natural-sciences-managers","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434111","Interviewers, except eligibility & loan",2015,"2015","01000US","United States","true","true",2323,1182.8924534839375,44038.634524322,23397.356486179204,27,"interviewers-except-eligibility-loan","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353031","Waiters & waitresses",2015,"2015","01000US","United States","true","true",38605,4795.360582840554,17702.19546690843,1646.1404424489795,330,"waiters-waitresses","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291199","Health diagnosing & treating practitioners, all other",2015,"2015","01000US","United States","true","true",1111,818.1974103642333,33926.7200720072,22119.237169179924,11,"health-diagnosing-treating-practitioners-all-other","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532020","Air traffic controllers & airfield operations specialists",2015,"2015","01000US","United States","true","true",705,651.8123136426432,103160.01560283688,34832.42951926613,8,"air-traffic-controllers-airfield-operations-specialists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254021","Librarians",2015,"2015","01000US","United States","true","true",3139,1374.8716490896466,37744.49697355846,9968.871798754502,39,"librarians","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434121","Library assistants, clerical",2015,"2015","01000US","United States","true","true",2631,1258.8113210229515,21505.903458760928,7648.233835742386,38,"library-assistants-clerical","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5170XX","Miscellaneous woodworkers, including model makers & patternmakers",2015,"2015","01000US","United States","true","true",1152,833.1526707980667,34713.96267361111,13667.102939175236,10,"miscellaneous-woodworkers-including-model-makers-patternmakers","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353041","Food servers, nonrestaurant",2015,"2015","01000US","United States","true","true",4392,1625.9772961692788,13006.082650273223,3767.0176687300523,39,"food-servers-nonrestaurant","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172011","Aerospace engineers",2015,"2015","01000US","United States","true","true",18528,3332.3980531837306,113754.08954015544,7319.872386083401,183,"aerospace-engineers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513099","Food processing workers, all other",2015,"2015","01000US","United States","true","true",2601,1251.6196797428092,33765.84890426759,7814.9811811535665,25,"food-processing-workers-all-other","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434131","Loan interviewers & clerks",2015,"2015","01000US","United States","true","true",1650,997.0278389866954,47714.66060606061,10239.267237730954,19,"loan-interviewers-clerks","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","2911XX","Nurse practitioners & nurse midwives",2015,"2015","01000US","United States","true","true",3410,1432.9323884067087,83378.86627565982,19759.512941424204,37,"nurse-practitioners-nurse-midwives","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112020","Marketing & sales managers",2015,"2015","01000US","United States","true","true",21685,3603.3933033935946,106701.96066405349,15830.773195282156,211,"marketing-sales-managers","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","534010","Locomotive engineers & operators",2015,"2015","01000US","United States","true","true",749,671.8402091880914,96085.2523364486,19292.624250236197,6,"locomotive-engineers-operators","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","190000","Life, physical, & social science occupations","193030","Psychologists",2015,"2015","01000US","United States","true","true",3465,1444.4299270370407,71054.17489177489,18435.760900549016,37,"psychologists","Washington","04000US53","washington"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359021","Dishwashers",2015,"2015","01000US","United States","true","true",9033,2330.1877800225984,10984.099191852098,2510.804338588794,73,"dishwashers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254031","Library technicians",2015,"2015","01000US","United States","true","true",1762,1030.2932005987207,47450.183881952325,66545.37130239929,21,"library-technicians","Washington","04000US53","washington"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434161","Human resources assistants, except payroll & timekeeping",2015,"2015","01000US","United States","true","true",1224,858.784671064899,36848.31617647059,10134.561626236982,12,"human-resources-assistants-except-payroll-timekeeping","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151111","Computer & information research scientists",2015,"2015","01000US","United States","true","true",1010,780.1326564799721,172678.38811881188,31464.951718363216,7,"computer-information-research-scientists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2015,"2015","01000US","United States","true","true",7123,2069.8237251640303,77409.79671486733,10037.33630877599,69,"purchasing-managers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172041","Chemical engineers",2015,"2015","01000US","United States","true","true",1103,815.2472791504197,85062.96101541251,36532.99709990163,11,"chemical-engineers","Washington","04000US53","washington"
